ORIS Code,Fuel,FuelSimplified,Category,Generation,CarbonDioxide,AnnualCapacity,CapFactor,Lat,Lon,Name,State,popup,,,,,,,,Fuel Category,Simplification,https://www.eia.gov/survey/form/eia_860/instructions.pdf,
58030,SUN,Solar,EXCLUDE,1225,0,48213,0.025408085,39.93,-74.81,Reeves Station Rd East,New Jersey,Plant Name =  Reeves Station Rd East  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58036,SUN,Solar,EXCLUDE,10128,0,65745,0.154049738,39.9,-75.13,Riverside Renewable Energy LLC,New Jersey,Plant Name =  Riverside Renewable Energy LLC  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58037,SUN,Solar,EXCLUDE,6883,0,28927.8,0.237937209,33.42,-112.58,Buckeye Union HS District 201,Arizona,Plant Name =  Buckeye Union HS District 201  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58038,WND,Wind,EXCLUDE,6310,0,13149,0.479884402,43.39,-92.76,Buffalo Center Wind LLC,Iowa,Plant Name =  Buffalo Center Wind LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58039,SUN,Solar,EXCLUDE,1908,0,219150,0.008706366,37.73,-121,K Road Modesto Solar,California,Plant Name =  K Road Modesto Solar  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58040,SUN,Solar,EXCLUDE,3073,0,24544.8,0.125199635,40.32,-74.5,United Stationers Supply Solar Electric,New Jersey,Plant Name =  United Stationers Supply Solar Electric  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58042,SUN,Solar,EXCLUDE,908,0,78894,0.011509113,35.02,-114.16,Black Mountain Solar LLC,Arizona,Plant Name =  Black Mountain Solar LLC  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58045,WND,Wind,EXCLUDE,1624,0,262980,0.006175375,43.71,-95.8,Community Wind South,Minnesota,Plant Name =  Community Wind South  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58048,WND,Wind,EXCLUDE,8644,0,262980,0.03286942,32.97,-100.52,BayWa r.e Mozart LLC,Texas,Plant Name =  BayWa r.e Mozart LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58052,NG,Natural Gas,EXCLUDE,5200,5102.56,35064,0.148300251,42.32,-85.19,Battle Creek Mill,Michigan,Plant Name =  Battle Creek Mill  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58056,NG,Natural Gas,EXCLUDE,34081,25508.38,99932.4,0.341040543,34.12,-117.94,MillerCoors Irwindale Brewery,California,Plant Name =  MillerCoors Irwindale Brewery  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58057,OBG,Biomass,EXCLUDE,2906.68,1474.72,12272.4,0.236846909,38.36,-78.68,MillerCoors Shenandoah Brewery,Virginia,Plant Name =  MillerCoors Shenandoah Brewery  Fuel Type =  OBG  CPP Category =  EXCLUDE,,,,,,,,,,,
58058,NG,Natural Gas,EXCLUDE,29780,31515.9,58732.2,0.507047242,33.9,-118.15,Paramount Refinery,California,Plant Name =  Paramount Refinery  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58062,SUN,Solar,EXCLUDE,28821,0,201618,0.142948546,33.25,-115.5,Imperial Valley Solar Company 1 LLC,California,Plant Name =  Imperial Valley Solar Company 1 LLC  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58064,SUN,Solar,EXCLUDE,1319,0,8766,0.150467716,33.78,-84.27,Laredo Bus Facility Solar Canopies,Georgia,Plant Name =  Laredo Bus Facility Solar Canopies  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58065,WND,Wind,EXCLUDE,1081,0,13149,0.082211575,42.39,-71.07,Charlestown Wind Turbine,Massachusetts,Plant Name =  Charlestown Wind Turbine  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58066,BIT,Coal,EXCLUDE,81695,392810.14,170937,0.477924616,44.21,-86.29,"PCA, Filer City Mill",Michigan,"Plant Name =  PCA, Filer City Mill  Fuel Type =  BIT  CPP Category =  EXCLUDE",,,,,,,,,,,
58068,SUN,Solar,EXCLUDE,9946,0,87660,0.1134611,29.25,-98.42,SunE CPS1 LLC,Texas,Plant Name =  SunE CPS1 LLC  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58069,PC,Coal,EXCLUDE,2716.97,414076.12,41200.2,0.065945554,29.72,-95.21,PRSI FCC Generator,Texas,Plant Name =  PRSI FCC Generator  Fuel Type =  PC  CPP Category =  EXCLUDE,,,,,,,,,,,
58070,SUN,Solar,EXCLUDE,1143,0,9642.6,0.118536494,40.29,-74.68,Mercer Mall,New Jersey,Plant Name =  Mercer Mall  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58071,WND,Wind,EXCLUDE,5209,0,14025.6,0.371392311,43.38,-93.22,Windwalkers LLC,Iowa,Plant Name =  Windwalkers LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58073,SUN,Solar,EXCLUDE,3504,0,17532,0.199863107,34.62,-117.94,SEPV 1,California,Plant Name =  SEPV 1  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58074,SUN,Solar,EXCLUDE,1834,0,17532,0.104608715,34.17,-116.15,SEPV 2,California,Plant Name =  SEPV 2  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58075,NG,Natural Gas,EXCLUDE,34728.26,28406.62,340997.4,0.101843181,37.79,-96.88,El Dorado Refinery,Kansas,Plant Name =  El Dorado Refinery  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58076,SUN,Solar,EXCLUDE,6977,0,25421.4,0.274453807,34.93,-117.91,Edwards Air Force Base,California,Plant Name =  Edwards Air Force Base  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58077,NG,Natural Gas,EXCLUDE,11158.28,12815.47,30681,0.363686972,33.37,-92.72,Cross Oil Refining & Marketing,Arkansas,Plant Name =  Cross Oil Refining & Marketing  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58078,WND,Wind,EXCLUDE,204139,0,1304380.8,0.15650261,35.14,-99,Rocky Ridge Wind Project,Oklahoma,Plant Name =  Rocky Ridge Wind Project  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58080,WND,Wind,EXCLUDE,421472,0,986175,0.427380536,33.69,-97.37,Wolf Ridge Wind,Texas,Plant Name =  Wolf Ridge Wind  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58081,SUB,Coal,EXCLUDE,8325.51,123073.55,26298,0.31658339,40.25,-103.79,Western Sugar Coop- Ft Morgan,Colorado,Plant Name =  Western Sugar Coop- Ft Morgan  Fuel Type =  SUB  CPP Category =  EXCLUDE,,,,,,,,,,,
58082,SUN,Solar,EXCLUDE,567,0,30681,0.018480493,41.41,-84.11,AMP Napoleon Solar Facility,Ohio,Plant Name =  AMP Napoleon Solar Facility  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58083,NG,Natural Gas,EXCLUDE,89623.74,62455.36,184086,0.48685799,33.86,-117.89,Fullerton Mill CHP,California,Plant Name =  Fullerton Mill CHP  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58086,SUN,Solar,EXCLUDE,1769,0,8766,0.201802418,38.64,-121.16,Intel Folsom,California,Plant Name =  Intel Folsom  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58089,WND,Wind,EXCLUDE,5591,0,14025.6,0.398628223,43.3,-93.28,Roeder Family Wind Farm LLC,Iowa,Plant Name =  Roeder Family Wind Farm LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58092,WND,Wind,EXCLUDE,284596,0,1122048,0.253639773,38.11,-121.76,Solano Wind Plant III,California,Plant Name =  Solano Wind Plant III  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58093,SUN,Solar,EXCLUDE,1488,0,8766,0.169746749,40.7,-74.31,BBB Corporate Headquarters,New Jersey,Plant Name =  BBB Corporate Headquarters  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58094,SUN,Solar,EXCLUDE,3468,0,18408.6,0.188390209,40.1,-74.81,Christmas Tree Shops DC Burlington NJ,New Jersey,Plant Name =  Christmas Tree Shops DC Burlington NJ  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58095,SUN,Solar,EXCLUDE,2055,0,13149,0.156285649,40.9,-74.25,Harmon DC Totowa NJ,New Jersey,Plant Name =  Harmon DC Totowa NJ  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58096,SUN,Solar,EXCLUDE,2531,0,15778.8,0.160405101,40.57,-74.24,Bed Bath & Beyond DC Port Reading NJ,New Jersey,Plant Name =  Bed Bath & Beyond DC Port Reading NJ  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58103,WND,Wind,EXCLUDE,26718,0,245448,0.108854014,45.8,-86.53,Heritage Garden Wind Farm I LLC,Michigan,Plant Name =  Heritage Garden Wind Farm I LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58106,WND,Wind,EXCLUDE,24979,0,1049290.2,0.023805616,43.96,-112.34,Meadow Creek Project Company,Idaho,Plant Name =  Meadow Creek Project Company  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58108,BLQ,Biomass,EXCLUDE,148505.59,413484.97,690760.8,0.214988445,31.9,-93.17,International Paper Red River Mill,Louisiana,Plant Name =  International Paper Red River Mill  Fuel Type =  BLQ  CPP Category =  EXCLUDE,,,,,,,,,,,
58109,BLQ,Biomass,EXCLUDE,73976.72,763893.17,326971.8,0.226248013,44.61,-123.93,Georgia-Pacific Toledo Mill,Oregon,Plant Name =  Georgia-Pacific Toledo Mill  Fuel Type =  BLQ  CPP Category =  EXCLUDE,,,,,,,,,,,
58110,NG,Natural Gas,EXCLUDE,12133,4831.74,27174.6,0.446483113,39.67,-75.72,Brookside Newark,Delaware,Plant Name =  Brookside Newark  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58111,WND,Wind,EXCLUDE,50201,0,710046,0.070701053,41.23,-90.17,Bishop Hill II Wind Farm,Illinois,Plant Name =  Bishop Hill II Wind Farm  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58112,WND,Wind,EXCLUDE,471,0,8766,0.053730322,38.69,-121.93,Foundation Cemex Madison,California,Plant Name =  Foundation Cemex Madison  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58113,WND,Wind,EXCLUDE,777,0,17532,0.04431896,33.92,-116.82,Foundation RRM,California,Plant Name =  Foundation RRM  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58114,WND,Wind,EXCLUDE,410,0,28051.2,0.014616131,33.91,-116.75,Foundation NWNA,California,Plant Name =  Foundation NWNA  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58119,SUN,Solar,EXCLUDE,6089,0,26298,0.23153852,38.53,-121.4,Depot Park Solar System,California,Plant Name =  Depot Park Solar System  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58126,WND,Wind,EXCLUDE,125797,0,1753200,0.071752795,39.45,-103.55,Limon Wind I,Colorado,Plant Name =  Limon Wind I  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58127,WND,Wind,EXCLUDE,77870,0,1753200,0.044415925,39.34,-103.58,Limon Wind II,Colorado,Plant Name =  Limon Wind II  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58128,LFG,Biomass,EXCLUDE,3170,1297.6,8766,0.361624458,33.92,-118.13,Kaiser Downey,California,Plant Name =  Kaiser Downey  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
58131,SUN,Solar,EXCLUDE,669,0,38570.4,0.017344907,43.24,-120.49,Outback Solar At Christmas Valley,Oregon,Plant Name =  Outback Solar At Christmas Valley  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58132,OBG,Biomass,EXCLUDE,1389,482.1,8766,0.158453114,34.03,-117.61,Kaiser Ontario,California,Plant Name =  Kaiser Ontario  Fuel Type =  OBG  CPP Category =  EXCLUDE,,,,,,,,,,,
58134,SUN,Solar,EXCLUDE,248,0,17532,0.014145562,41.32,-82.22,Oberlin Spear Point Solar One,Ohio,Plant Name =  Oberlin Spear Point Solar One  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58136,NG,Natural Gas,EXCLUDE,15247.82,13740.7,43830,0.347885467,42.36,-89.8,Adkins Energy LLC,Illinois,Plant Name =  Adkins Energy LLC  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58137,WND,Wind,EXCLUDE,39832,0,866957.4,0.045944587,37.6,-100.44,Ensign Wind LLC,Kansas,Plant Name =  Ensign Wind LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58139,NG,Natural Gas,EXCLUDE,37802,28761.67,43830,0.862468629,41.75,-111.81,Central Energy Plant USU,Utah,Plant Name =  Central Energy Plant USU  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58140,NG,Natural Gas,EXCLUDE,53214.98,32975.89,115711.2,0.459894807,41.14,-81.34,Summit Street Power Plant,Ohio,Plant Name =  Summit Street Power Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58141,WND,Wind,EXCLUDE,6308,0,420768,0.014991634,43.78,-71.79,Groton Wind LLC,New Hampshire,Plant Name =  Groton Wind LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58143,SUN,Solar,EXCLUDE,1654,0,17532,0.094341775,38.52,-121.47,Solar Star California II LLC,California,Plant Name =  Solar Star California II LLC  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58146,PUR,Purchased,EXCLUDE,90049.95,0,192852,0.466938118,47.36,-68.33,Twin Rivers Paper Co LLC,Maine,Plant Name =  Twin Rivers Paper Co LLC  Fuel Type =  PUR  CPP Category =  EXCLUDE,,,,,,,,,,,
58147,SUN,Solar,EXCLUDE,27369,0,94672.8,0.289090425,34.65,-112.43,Prescott Solar Plant,Arizona,Plant Name =  Prescott Solar Plant  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58151,NG,Natural Gas,EXCLUDE,240233.11,166702.47,439176.6,0.547007992,30.62,-96.34,Central Utility Plant,Texas,Plant Name =  Central Utility Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58151,NG,Natural Gas,EXCLUDE,304,166702.47,439176.6,0.000692204,30.4,-97.84,Central Utility Plant,Texas,Plant Name =  Central Utility Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58152,NG,Natural Gas,EXCLUDE,27771,18162.04,37693.8,0.736752463,41.41,-73.45,Danbury Hospital Cogen Plant,Connecticut,Plant Name =  Danbury Hospital Cogen Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58153,NG,Natural Gas,EXCLUDE,26102,23047.72,33310.8,0.783589707,44.81,-68.75,Eastern Maine Medical Center,Maine,Plant Name =  Eastern Maine Medical Center  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58154,WND,Wind,EXCLUDE,19566,0,1420092,0.013777981,35.35,-118.19,North Sky River Energy LLC,California,Plant Name =  North Sky River Energy LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58157,NG,Natural Gas,EXCLUDE,40844.76,132495.35,222656.4,0.183443009,43.12,-77.63,University of Rochester,New York,Plant Name =  University of Rochester  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58159,NG,Natural Gas,EXCLUDE,123507.01,98801.01,225286.2,0.548222705,41.81,-72.25,UCONN Cogen Facility,Connecticut,Plant Name =  UCONN Cogen Facility  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58160,NG,Natural Gas,EXCLUDE,2925,8158.77,26298,0.111225188,42.71,-73.2,Williams College - Campus CHP,Massachusetts,Plant Name =  Williams College - Campus CHP  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58161,NG,Natural Gas,EXCLUDE,70881.78,54274.55,102562.2,0.691110175,42.28,-85.61,Western Michigan University Power Plant,Michigan,Plant Name =  Western Michigan University Power Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58166,NG,Natural Gas,EXCLUDE,16400.3,15390.57,46459.8,0.352999798,42.31,-72.64,Smith College Central Heating Plant,Massachusetts,Plant Name =  Smith College Central Heating Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58170,SUN,Solar,EXCLUDE,866,0,11395.8,0.07599291,34.04,-117.1,Crafton Hills College Solar Farm,California,Plant Name =  Crafton Hills College Solar Farm  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58173,LFG,Biomass,EXCLUDE,68482,64337.82,96426,0.710202642,34.89,-82.18,BMW Manufacturing Co,South Carolina,Plant Name =  BMW Manufacturing Co  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
58179,NG,Natural Gas,EXCLUDE,39097,28006.86,131490,0.297338201,35.85,-86.37,MTSU Power Co-Gen Plant,Tennessee,Plant Name =  MTSU Power Co-Gen Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58180,LFG,Biomass,EXCLUDE,47783,23306.01,69251.4,0.689993271,43.14,-70.94,UNH 7.9 MW Plant,New Hampshire,Plant Name =  UNH 7.9 MW Plant  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
58181,NG,Natural Gas,EXCLUDE,24294,245386.72,92919.6,0.261451836,41.86,-87.84,Loyola University Health Plant,Illinois,Plant Name =  Loyola University Health Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58183,NG,Natural Gas,EXCLUDE,5251.58,42358.59,30681,0.171167172,39.76,-99.31,Prairie Horizon Agri Energy,Kansas,Plant Name =  Prairie Horizon Agri Energy  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58184,NG,Natural Gas,EXCLUDE,114112,98002.67,127983.6,0.891614238,41.45,-72.14,Rand Whitney CHP Plant,Connecticut,Plant Name =  Rand Whitney CHP Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58185,NG,Natural Gas,EXCLUDE,10409,12632.96,14902.2,0.698487472,42.37,-72.51,Amherst College Co Gen,Massachusetts,Plant Name =  Amherst College Co Gen  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58187,SUN,Solar,EXCLUDE,1460,0,20161.8,0.072414169,40.52,-74.34,180 Raritan Solar,New Jersey,Plant Name =  180 Raritan Solar  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58191,NG,Natural Gas,EXCLUDE,244099.38,368699.25,420768,0.580128194,40.91,-112.73,US Magnesium,Utah,Plant Name =  US Magnesium  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58192,NG,Natural Gas,EXCLUDE,18902,117040.72,26298,0.718761883,37.11,-100.8,Arkalon Ethanol LLC,Kansas,Plant Name =  Arkalon Ethanol LLC  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58193,NG,Natural Gas,EXCLUDE,5460,56538.09,17532,0.311430527,37.96,-100.84,Bonanza BioEnergy LLC,Kansas,Plant Name =  Bonanza BioEnergy LLC  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58194,BIT,Coal,EXCLUDE,11911.6,145151.09,52596,0.226473496,40.79,-77.86,West Campus Steam Plant,Pennsylvania,Plant Name =  West Campus Steam Plant  Fuel Type =  BIT  CPP Category =  EXCLUDE,,,,,,,,,,,
58195,NG,Natural Gas,EXCLUDE,51417.66,37515.69,61362,0.837939767,40.81,-77.85,East Campus Steam Plant,Pennsylvania,Plant Name =  East Campus Steam Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58196,NG,Natural Gas,EXCLUDE,3265.02,2841.78,18408.6,0.177363841,43.83,-85.36,Mosaic Potash Hersey,Michigan,Plant Name =  Mosaic Potash Hersey  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58197,NG,Natural Gas,EXCLUDE,2910,1618.37,61362,0.047423487,44.09,-94.28,Poet Biorefining Lake Crystal,Minnesota,Plant Name =  Poet Biorefining Lake Crystal  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58198,NG,Natural Gas,EXCLUDE,95357.01,85.03,118341,0.805781682,37.76,-122.46,Parnassus Central Utility Plant,California,Plant Name =  Parnassus Central Utility Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58199,NG,Natural Gas,EXCLUDE,45926.59,31000.01,80647.2,0.56947532,33.42,-111.93,Arizona State University CHP,Arizona,Plant Name =  Arizona State University CHP  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58200,NG,Natural Gas,EXCLUDE,52288,148330.38,105192,0.497072021,30.13,-90.92,Burnside Alumina Div,Louisiana,Plant Name =  Burnside Alumina Div  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58207,NG,Natural Gas,EXCLUDE,75221,46279.64,413755.2,0.181800736,39.04,-76.98,Central Utility Plant at White Oak,Maryland,Plant Name =  Central Utility Plant at White Oak  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58210,SUN,Solar,EXCLUDE,1825,0,16655.4,0.109574072,42.61,-72.47,NFM Solar Power LLC,Massachusetts,Plant Name =  NFM Solar Power LLC  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58213,SUN,Solar,EXCLUDE,1502,0,131490,0.011422922,33.38,-113.18,Saddle Mountain Solar I,Arizona,Plant Name =  Saddle Mountain Solar I  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58216,WH,Waste Heat,EXCLUDE,13488.82,0,35064,0.384691421,37.81,-121.28,J.R. Simplot Company,California,Plant Name =  J.R. Simplot Company  Fuel Type =  WH  CPP Category =  EXCLUDE,,,,,,,,,,,
58222,BIT,Coal,EXCLUDE,33351,158042.77,43830,0.76091718,42.99,-82.44,E.B. Eddy Paper Inc,Michigan,Plant Name =  E.B. Eddy Paper Inc  Fuel Type =  BIT  CPP Category =  EXCLUDE,,,,,,,,,,,
58228,SUN,Solar,EXCLUDE,312,0,103438.8,0.003016276,38.92,-75.45,Milford Solar Farm,Delaware,Plant Name =  Milford Solar Farm  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58232,SUN,Solar,EXCLUDE,468,0,8766,0.05338809,33.77,-117.02,Tahquitz High School,California,Plant Name =  Tahquitz High School  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58233,WND,Wind,EXCLUDE,372,0,52596,0.007072781,33.91,-116.56,WKN Wagner,California,Plant Name =  WKN Wagner  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
58237,NG,Natural Gas,EXCLUDE,8077,3401.15,12272.4,0.658143476,41.69,-72.76,CCSU Fuel Cell Project,Connecticut,Plant Name =  CCSU Fuel Cell Project  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58239,SUN,Solar,EXCLUDE,632,0,8766,0.072096737,39.3,-75.98,Kent County-Kennedyville,Maryland,Plant Name =  Kent County-Kennedyville  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58240,SUN,Solar,EXCLUDE,1445,0,11395.8,0.126801102,36.97,-105.44,Kit Carson,New Mexico,Plant Name =  Kit Carson  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58243,SUN,Solar,EXCLUDE,811,0,8766,0.092516541,39.28,-76.09,Kent County - Worton Complex,Maryland,Plant Name =  Kent County - Worton Complex  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58244,SUN,Solar,EXCLUDE,323,0,8766,0.036846909,33.72,-117.01,West Valley High School Solar,California,Plant Name =  West Valley High School Solar  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58251,PUR,Purchased,EXCLUDE,45836.38,0,87660,0.522888204,38.06,-122.22,C&H Sugar Plant,California,Plant Name =  C&H Sugar Plant  Fuel Type =  PUR  CPP Category =  EXCLUDE,,,,,,,,,,,
58256,SUN,Solar,EXCLUDE,2000,0,24544.8,0.081483654,35.88,-106.31,Los Alamos PV Site,New Mexico,Plant Name =  Los Alamos PV Site  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58263,LFG,Biomass,EXCLUDE,4035,7053.44,105192,0.03835843,41.7,-88.47,Bay View Cogeneration Facility,Ohio,Plant Name =  Bay View Cogeneration Facility  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
58264,LFG,Biomass,EXCLUDE,2986,1245.49,92043,0.032441359,35.59,-81.27,Apple Data Center - Fuel Cell 1&2,North Carolina,Plant Name =  Apple Data Center - Fuel Cell 1&2  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
58265,NG,Natural Gas,EXCLUDE,994.71,120.16,144639,0.006877191,42.05,-93.58,NCAH Central Utility Plant,Iowa,Plant Name =  NCAH Central Utility Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
58270,SUN,Solar,EXCLUDE,2500,0,41200.2,0.060679317,41.8,-70.74,Acushnet AD Makepeace,Massachusetts,Plant Name =  Acushnet AD Makepeace  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58271,SUN,Solar,EXCLUDE,1043,0,8766,0.118982432,41.66,-71.04,Acushnet Hawes Reed Road,Massachusetts,Plant Name =  Acushnet Hawes Reed Road  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58272,SUN,Solar,EXCLUDE,1691,0,16655.4,0.101528633,42.29,-72.7,Easthampton Landfill-City of Easthampton,Massachusetts,Plant Name =  Easthampton Landfill-City of Easthampton  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58273,SUN,Solar,EXCLUDE,4636,0,43830,0.105772302,34.58,-79.27,South Robeson Farm,North Carolina,Plant Name =  South Robeson Farm  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58274,SUN,Solar,EXCLUDE,592,0,43830,0.013506731,34.97,-79.21,Raeford Farm,North Carolina,Plant Name =  Raeford Farm  Fuel Type =  SUN  CPP Category =  EXCLUDE,,,,,,,,,,,
58277,WAT,Hydro,EXCLUDE,6663,0,11395.8,0.584689096,20.89,-156.34,Paia Hydroelectric Plant,Hawaii,Plant Name =  Paia Hydroelectric Plant  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
58278,NG,Natural Gas,EXCLUDE,35559,24216.66,93796.2,0.379109175,70.24,-148.38,TNSG North Plant,Alaska,Plant Name =  TNSG North Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
