YEAR,EIA Plant Id,Plant Name,Plant State,Sector,Sector Name,North American Industiral Classification System (NAICS) Code,"Combined Heat And Power Status (Y = Chp, N= Non-Chp)",Reporting Frequency (Annual Or Monthly),Nameplate Capacity (MW),Annual capacity (actual/nameplate)
2012,4040,Port Washington Generating Station,WI,1,Electric Utility,22,N,M,1208.8,0.47
2012,4041,South Oak Creek,WI,1,Electric Utility,22,N,M,1240,0.37
2012,4042,Valley,WI,1,Electric Utility,22,N,M,274.7,0.20
2012,4043,Appleton,WI,1,Electric Utility,22,N,A,2.9,0.52
2012,4044,Oconto Falls Upper,WI,2,NAICS-22 Non-Cogen,22,N,A,1.1,0.58
2012,4045,Pine,WI,1,Electric Utility,22,N,A,3.6,0.23
2012,4046,Point Beach Nuclear Plant,WI,2,NAICS-22 Non-Cogen,22,N,M,668,1.67
2012,4050,Edgewater,WI,1,Electric Utility,22,N,M,770,0.53
2012,4053,Kilbourn,WI,1,Electric Utility,22,N,A,9.7,0.50
2012,4054,Nelson Dewey Coal Refining Facility,WI,1,Electric Utility,22,N,M,200,0.48
2012,4056,Prairie Du Sac,WI,1,Electric Utility,22,N,A,31.4,0.36
2012,4057,Rock River,WI,1,Electric Utility,22,N,M,168.9,0.00
2012,4059,Sheepskin,WI,1,Electric Utility,22,N,A,41.7,0.01
2012,4060,Alexander,WI,1,Electric Utility,22,N,A,4.2,0.38
2012,4061,Caldron Falls,WI,1,Electric Utility,22,N,A,6.4,0.17
2012,4063,Grandfather Falls,WI,1,Electric Utility,22,N,A,17.2,0.39
2012,4064,Hat Rapids,WI,1,Electric Utility,22,N,A,1.7,0.37
2012,4065,High Falls,WI,1,Electric Utility,22,N,A,7,0.19
2012,4067,Johnson Falls,WI,1,Electric Utility,22,N,A,3.4,0.24
2012,4068,Merrill,WI,1,Electric Utility,22,N,A,2.3,0.25
2012,4071,Potato Rapids,WI,1,Electric Utility,22,N,A,1.3,0.30
2012,4072,Pulliam,WI,1,Electric Utility,22,N,M,441.2,0.16
2012,4074,Sandstone Rapids,WI,1,Electric Utility,22,N,A,3.8,0.25
2012,4075,Tomahawk,WI,1,Electric Utility,22,N,A,2.6,0.34
2012,4076,West Marinette,WI,1,Electric Utility,22,N,A,167.1,0.03
2012,4077,Wausau,WI,1,Electric Utility,22,N,A,5.4,0.38
2012,4078,Weston,WI,1,Electric Utility,22,N,M,1163.4,0.49
2012,4079,Castle Rock,WI,1,Electric Utility,22,N,A,15,0.54
2012,4080,Petenwell,WI,1,Electric Utility,22,N,A,20,0.41
2012,4100,Arcadia Electric,WI,1,Electric Utility,22,N,A,16.9,0.00
2012,4102,Barron,WI,1,Electric Utility,22,N,A,8.6,0.00
2012,4107,Cashton,WI,1,Electric Utility,22,N,A,3.5,0.00
2012,4112,Cumberland,WI,1,Electric Utility,22,N,A,21.9,0.00
2012,4113,Elroy,WI,1,Electric Utility,22,N,A,6.6,0.00
2012,4114,Fennimore,WI,1,Electric Utility,22,N,A,7.4,0.00
2012,4118,Kaukauna Gas Turbine,WI,1,Electric Utility,22,N,A,18,0.00
2012,4119,Little Chute,WI,1,Electric Utility,22,N,A,3.3,0.67
2012,4120,New Badger,WI,1,Electric Utility,22,N,A,3.6,0.27
2012,4121,Old Badger,WI,1,Electric Utility,22,N,A,2,0.28
2012,4122,Rapide Croche,WI,1,Electric Utility,22,N,A,2.4,0.63
2012,4124,La Farge,WI,1,Electric Utility,22,N,A,1.5,0.00
2012,4125,Manitowoc,WI,1,Electric Utility,22,N,M,122.9,0.08
2012,4127,Menasha,WI,3,NAICS-22 Cogen,22,Y,A,28,0.00
2012,4130,New Lisbon,WI,1,Electric Utility,22,N,A,8.3,0.00
2012,4139,Viola,WI,1,Electric Utility,22,N,A,1.8,0.00
2012,4140,Alma,WI,1,Electric Utility,22,N,A,136,0.06
2012,4142,Flambeau Hydroelectric Station,WI,1,Electric Utility,22,N,A,22,0.22
2012,4143,Genoa,WI,1,Electric Utility,22,N,M,345.6,0.30
2012,4146,E J Stoneman Station,WI,2,NAICS-22 Non-Cogen,22,N,A,53,0.59
2012,4147,Stiles,WI,1,Electric Utility,22,N,A,1,0.46
2012,4148,Washington Island,WI,1,Electric Utility,22,N,A,5,0.00
2012,4150,Neil Simpson,WY,1,Electric Utility,22,N,A,21.7,0.81
2012,4151,Osage,WY,1,Electric Utility,22,N,A,34.5,0.00
2012,4158,Dave Johnston,WY,1,Electric Utility,22,N,M,816.7,0.69
2012,4162,Naughton,WY,1,Electric Utility,22,N,M,707.2,0.82
2012,4176,Fremont Canyon,WY,1,Electric Utility,22,N,M,66.8,0.30
2012,4177,Glendo,WY,1,Electric Utility,22,N,M,38,0.27
2012,4178,Guernsey,WY,1,Electric Utility,22,N,M,6.4,0.32
2012,4180,Kortes,WY,1,Electric Utility,22,N,M,36,0.40
2012,4182,Seminoe,WY,1,Electric Utility,22,N,M,51.6,0.26
2012,4183,Shoshone,WY,1,Electric Utility,22,N,M,3,0.61
2012,4185,Fontenelle,WY,1,Electric Utility,22,N,A,10,0.59
2012,4195,Powerlane Plant,TX,1,Electric Utility,22,N,A,109.9,0.03
2012,4201,Combined Locks,WI,1,Electric Utility,22,N,A,6.2,0.66
2012,4204,Island Park,ID,1,Electric Utility,22,N,A,4.8,0.56
2012,4213,PHP 1,OR,1,Electric Utility,22,N,A,23.7,0.31
2012,4214,PHP 2,OR,1,Electric Utility,22,N,A,11.8,0.33
2012,4251,Logan City,UT,1,Electric Utility,22,N,A,15.9,0.00
2012,4256,Walnut,CA,1,Electric Utility,22,N,A,49.8,0.00
2012,4257,Easton 2,MD,1,Electric Utility,22,N,A,38.8,0.01
2012,4258,Greenup Hydro,OH,1,Electric Utility,22,N,M,70.2,0.42
2012,4259,Endicott Station,MI,1,Electric Utility,22,N,A,58.2,0.44
2012,4263,Echo Dam,UT,1,Electric Utility,22,N,A,4.4,0.15
2012,4266,Spencer,TX,1,Electric Utility,22,N,M,126.5,0.02
2012,4270,Waterford 3,LA,1,Electric Utility,22,N,M,1199.8,0.75
2012,4271,John P Madgett,WI,1,Electric Utility,22,N,M,387,0.57
2012,4937,Thomas C Ferguson,TX,1,Electric Utility,22,N,M,446,0.07
2012,4939,Barney M Davis,TX,2,NAICS-22 Non-Cogen,22,N,M,1082.2,0.28
2012,4940,Riverside,OK,1,Electric Utility,22,N,M,1121.7,0.18
2012,4941,Navajo,AZ,1,Electric Utility,22,N,M,2409.3,0.75
2012,5083,Cumberland,NJ,2,NAICS-22 Non-Cogen,22,N,M,231.2,0.02
2012,6000,Donald C Cook,MI,1,Electric Utility,22,N,M,1152,1.75
2012,6001,Joseph M Farley,AL,1,Electric Utility,22,N,M,888.2,1.90
2012,6002,James H Miller Jr,AL,1,Electric Utility,22,N,M,2822,0.71
2012,6004,FirstEnergy Pleasants Power Station,WV,2,NAICS-22 Non-Cogen,22,N,M,1368,0.67
2012,6006,Racine,OH,1,Electric Utility,22,N,A,47.4,0.33
2012,6008,Palo Verde,AZ,1,Electric Utility,22,N,M,1403.1,2.60
2012,6009,White Bluff,AR,1,Electric Utility,22,N,M,1800,0.60
2012,6011,Calvert Cliffs Nuclear Power Plant,MD,2,NAICS-22 Non-Cogen,22,N,M,918,1.69
2012,6012,Sherman,MA,2,NAICS-22 Non-Cogen,22,N,A,7.2,0.35
2012,6013,Olive,CA,1,Electric Utility,22,N,M,109.7,0.00
2012,6014,Brunswick,NC,1,Electric Utility,22,N,M,1001.6,1.63
2012,6015,Harris,NC,1,Electric Utility,22,N,M,950.9,0.85
2012,6016,Duck Creek,IL,1,Electric Utility,22,N,M,441,0.73
2012,6017,Newton,IL,2,NAICS-22 Non-Cogen,22,N,M,1234.8,0.51
2012,6018,East Bend,KY,1,Electric Utility,22,N,M,669.3,0.54
2012,6019,W H Zimmer,OH,1,Electric Utility,22,N,M,1425.6,0.38
2012,6020,Perry,OH,2,NAICS-22 Non-Cogen,22,N,M,1311.6,0.87
2012,6021,Craig,CO,1,Electric Utility,22,N,M,1427.6,0.73
2012,6022,Braidwood Generation Station,IL,2,NAICS-22 Non-Cogen,22,N,M,1224.9,1.75
2012,6023,Byron Generating Station,IL,2,NAICS-22 Non-Cogen,22,N,M,1224.9,1.71
2012,6026,LaSalle Generating Station,IL,2,NAICS-22 Non-Cogen,22,N,M,1170,1.91
2012,6030,Coal Creek,ND,1,Electric Utility,22,N,M,1211.6,0.87
2012,6031,Killen Station,OH,1,Electric Utility,22,N,M,689.3,0.60
2012,6034,Belle River,MI,1,Electric Utility,22,N,M,1664.4,0.51
2012,6035,Greenwood,MI,1,Electric Utility,22,N,M,1071.3,0.08
2012,6036,Catawba,SC,1,Electric Utility,22,N,M,1205.1,1.69
2012,6038,McGuire,NC,1,Electric Utility,22,N,M,1220.3,1.68
2012,6040,Beaver Valley,PA,2,NAICS-22 Non-Cogen,22,N,M,923.4,1.76
2012,6041,H L Spurlock,KY,1,Electric Utility,22,N,M,1608.5,0.57
2012,6042,Manatee,FL,1,Electric Utility,22,N,M,2951.2,0.33
2012,6043,Martin,FL,1,Electric Utility,22,N,M,4317.5,0.39
2012,6045,St Lucie,FL,1,Electric Utility,22,N,M,1080,1.08
2012,6046,DeBary,FL,1,Electric Utility,22,N,M,860.8,0.01
2012,6047,Deerfield 2,MA,2,NAICS-22 Non-Cogen,22,N,A,4.8,0.00
2012,6049,West Tisbury Generating Facility,MA,2,NAICS-22 Non-Cogen,22,N,A,5.4,0.09
2012,6051,Edwin I Hatch,GA,1,Electric Utility,22,N,M,857.1,1.91
2012,6052,Wansley,GA,1,Electric Utility,22,N,M,1956.8,0.28
2012,6055,Big Cajun 2,LA,2,NAICS-22 Non-Cogen,22,N,M,1902.9,0.62
2012,6056,Kahului,HI,1,Electric Utility,22,N,A,34,0.56
2012,6058,Cascade Creek,MN,1,Electric Utility,22,N,A,84.9,0.03
2012,6060,Coachella,CA,1,Electric Utility,22,N,A,92.4,0.01
2012,6061,R D Morrow,MS,1,Electric Utility,22,N,M,400,0.31
2012,6063,Electrifarm,IA,1,Electric Utility,22,N,M,264.1,0.02
2012,6064,Nearman Creek,KS,1,Electric Utility,22,N,M,355,0.32
2012,6065,Iatan,MO,1,Electric Utility,22,N,M,1640,0.82
2012,6068,Jeffrey Energy Center,KS,1,Electric Utility,22,N,M,2160,0.60
2012,6071,Trimble County,KY,1,Electric Utility,22,N,M,2594.1,0.36
2012,6072,Grand Gulf,MS,1,Electric Utility,22,N,M,1440,0.58
2012,6073,Victor J Daniel Jr,MS,1,Electric Utility,22,N,M,2229,0.50
2012,6074,Greenwood,MO,1,Electric Utility,22,N,M,244,0.00
2012,6076,Colstrip,MT,2,NAICS-22 Non-Cogen,22,N,M,2272,0.62
2012,6077,Gerald Gentleman,NE,1,Electric Utility,22,N,M,1362.6,0.74
2012,6081,Stony Brook,MA,1,Electric Utility,22,N,M,534.6,0.03
2012,6082,Somerset Operating Co LLC,NY,2,NAICS-22 Non-Cogen,22,N,M,655.1,0.36
2012,6083,Deerfield 3,MA,2,NAICS-22 Non-Cogen,22,N,A,4.8,0.45
2012,6085,R M Schahfer,IN,1,Electric Utility,22,N,M,2201.4,0.31
2012,6086,Cornell,WI,1,Electric Utility,22,N,A,35.3,0.19
2012,6087,Wallace Dam,GA,1,Electric Utility,22,N,M,321.2,-0.05
2012,6088,North Loop,AZ,1,Electric Utility,22,N,A,107.8,0.00
2012,6089,Lewis & Clark,MT,1,Electric Utility,22,N,A,50,0.58
2012,6090,Sherburne County,MN,1,Electric Utility,22,N,M,2469.3,0.38
2012,6092,Spirit Mound,SD,1,Electric Utility,22,N,M,135,0.00
2012,6094,FirstEnergy Bruce Mansfield,PA,2,NAICS-22 Non-Cogen,22,N,M,2741.1,0.74
2012,6095,Sooner,OK,1,Electric Utility,22,N,M,1138,0.58
2012,6096,Nebraska City,NE,1,Electric Utility,22,N,M,1389.6,0.79
2012,6098,Big Stone,SD,1,Electric Utility,22,N,M,457,0.71
2012,6099,Diablo Canyon,CA,1,Electric Utility,22,N,M,1159,1.74
2012,6100,Helms Pumped Storage,CA,1,Electric Utility,22,N,M,702,-0.02
2012,6101,Wyodak,WY,1,Electric Utility,22,N,M,362,0.80
2012,6103,PPL Susquehanna,PA,2,NAICS-22 Non-Cogen,22,N,M,1298,1.49
2012,6105,Limerick,PA,2,NAICS-22 Non-Cogen,22,N,M,1138.5,1.82
2012,6106,Boardman,OR,1,Electric Utility,22,N,M,642.2,0.47
2012,6110,James A Fitzpatrick,NY,2,NAICS-22 Non-Cogen,22,N,M,882,0.79
2012,6112,Fort St Vrain,CO,1,Electric Utility,22,N,M,1148.5,0.33
2012,6113,Gibson,IN,1,Electric Utility,22,N,M,3339.5,0.64
2012,6115,Seabrook,NH,2,NAICS-22 Non-Cogen,22,N,M,1242,0.75
2012,6118,PSEG Hope Creek Generating Station,NJ,2,NAICS-22 Non-Cogen,22,N,M,1290.7,0.84
2012,6119,Deerfield 4,MA,2,NAICS-22 Non-Cogen,22,N,A,4.8,0.00
2012,6120,Whitehorn,WA,1,Electric Utility,22,N,A,169.2,0.02
2012,6122,R E Ginna Nuclear Power Plant,NY,2,NAICS-22 Non-Cogen,22,N,M,614,0.85
2012,6124,McIntosh,GA,1,Electric Utility,22,N,M,988,0.00
2012,6125,Shrewsbury,MA,1,Electric Utility,22,N,A,14,0.00
2012,6126,Fairfield Pumped Storage,SC,1,Electric Utility,22,N,M,511.2,-0.06
2012,6127,V C Summer,SC,1,Electric Utility,22,N,M,1029.6,0.81
2012,6128,Amistad Dam & Power,TX,1,Electric Utility,22,N,A,66,0.29
2012,6130,Carters,GA,1,Electric Utility,22,N,M,500,0.11
2012,6131,Jones Bluff,AL,1,Electric Utility,22,N,A,82,0.33
2012,6132,Richard B Russell,GA,1,Electric Utility,22,N,M,628,0.03
2012,6133,West Point,GA,1,Electric Utility,22,N,A,73.3,0.15
2012,6136,Gibbons Creek,TX,1,Electric Utility,22,N,M,453.5,0.38
2012,6137,A B Brown,IN,1,Electric Utility,22,N,M,706.8,0.38
2012,6138,Flint Creek,AR,1,Electric Utility,22,N,M,558,0.78
2012,6139,Welsh,TX,1,Electric Utility,22,N,M,1674,0.70
2012,6140,Clarence Cannon,MO,1,Electric Utility,22,N,M,58,0.05
2012,6141,Harry Truman,MO,1,Electric Utility,22,N,M,161.4,0.09
2012,6142,Ozark,AR,1,Electric Utility,22,N,M,100,0.10
2012,6145,Comanche Peak,TX,2,NAICS-22 Non-Cogen,22,N,M,1215,1.87
2012,6146,Martin Lake,TX,2,NAICS-22 Non-Cogen,22,N,M,2379.6,0.71
2012,6147,Monticello,TX,2,NAICS-22 Non-Cogen,22,N,M,1980,0.43
2012,6149,Davis Besse,OH,2,NAICS-22 Non-Cogen,22,N,M,925.2,0.88
2012,6150,Bellefonte,AL,1,Electric Utility,22,N,A,14,0.00
2012,6151,Raccoon Mountain,TN,1,Electric Utility,22,N,M,1713.6,-0.01
2012,6152,Sequoyah,TN,1,Electric Utility,22,N,M,1220.5,1.55
2012,6153,Callaway,MO,1,Electric Utility,22,N,M,1235.8,0.99
2012,6155,Rush Island,MO,1,Electric Utility,22,N,M,1242,0.75
2012,6156,New Haven Harbor,CT,2,NAICS-22 Non-Cogen,22,N,M,641.5,0.02
2012,6158,New Melones,CA,1,Electric Utility,22,N,M,300,0.17
2012,6159,Crystal,CO,1,Electric Utility,22,N,A,28,0.49
2012,6163,Grand Coulee,WA,1,Electric Utility,22,N,M,6809,0.44
2012,6165,Hunter,UT,1,Electric Utility,22,N,M,1472.2,0.71
2012,6166,Rockport,IN,1,Electric Utility,22,N,M,2600,0.82
2012,6167,Bath County,VA,1,Electric Utility,22,N,M,2862,-0.04
2012,6168,North Anna,VA,1,Electric Utility,22,N,M,980.7,1.78
2012,6170,Pleasant Prairie,WI,1,Electric Utility,22,N,M,1235.2,0.49
2012,6171,Laurel,KY,1,Electric Utility,22,N,A,70,0.10
2012,6172,Libby,MT,1,Electric Utility,22,N,M,525,0.61
2012,6174,Lost Creek,OR,1,Electric Utility,22,N,A,49,0.50
2012,6175,Lower Granite,WA,1,Electric Utility,22,N,M,810,0.34
2012,6177,Coronado,AZ,1,Electric Utility,22,N,M,821.8,0.78
2012,6178,Coleto Creek,TX,2,NAICS-22 Non-Cogen,22,N,M,622.4,0.98
2012,6179,Fayette Power Project,TX,1,Electric Utility,22,N,M,1690,0.56
2012,6180,Oak Grove,TX,2,NAICS-22 Non-Cogen,22,N,M,1795.4,0.71
2012,6181,J T Deely,TX,1,Electric Utility,22,N,M,932,0.46
2012,6183,San Miguel,TX,1,Electric Utility,22,N,M,410,0.81
2012,6188,Harris Dam,AL,1,Electric Utility,22,N,M,135,0.06
2012,6189,Rocky Mountain Hydroelectric Plant,GA,1,Electric Utility,22,N,M,847.8,-0.06
2012,6190,Brame Energy Center,LA,1,Electric Utility,22,N,M,1707.3,0.35
2012,6193,Harrington,TX,1,Electric Utility,22,N,M,1080,0.65
2012,6194,Tolk,TX,1,Electric Utility,22,N,M,1135.8,0.76
2012,6195,John Twitty Energy Center,MO,1,Electric Utility,22,N,M,603,0.37
2012,6196,W E Warne,CA,1,Electric Utility,22,N,A,74.2,0.56
2012,6200,Rock Island,WA,1,Electric Utility,22,N,M,629.4,0.53
2012,6202,Ross,WA,1,Electric Utility,22,N,M,450,0.24
2012,6204,Laramie River Station,WY,1,Electric Utility,22,N,M,1710,0.73
2012,6206,Tacoma,CO,1,Electric Utility,22,N,A,4.6,0.31
2012,6207,Ames Hydro,CO,1,Electric Utility,22,N,A,3.6,0.26
2012,6208,Mount Elbert,CO,1,Electric Utility,22,N,M,200,-0.06
2012,6210,Northeast,WA,1,Electric Utility,22,N,A,61.8,0.00
2012,6211,Dynegy Oakland Power Plant,CA,2,NAICS-22 Non-Cogen,22,N,M,223.5,0.01
2012,6213,Merom,IN,1,Electric Utility,22,N,M,1080,0.59
2012,6220,Durant,IA,1,Electric Utility,22,N,A,6.4,0.00
2012,6223,Empire Energy Center,MO,1,Electric Utility,22,N,M,379,0.02
2012,6225,Jasper 2,IN,1,Electric Utility,22,N,A,14.5,0.00
2012,6229,Mobile,NE,1,Electric Utility,22,N,A,3.1,0.01
2012,6231,Apple River,WI,1,Electric Utility,22,N,A,2.4,0.43
2012,6238,Pearl Station,IL,1,Electric Utility,22,N,A,24,0.02
2012,6243,Dansby,TX,1,Electric Utility,22,N,M,203.2,0.08
2012,6246,Putnam,FL,1,Electric Utility,22,N,M,580,0.19
2012,6248,Pawnee,CO,1,Electric Utility,22,N,M,552.3,0.67
2012,6249,Winyah,SC,1,Electric Utility,22,N,M,1260,0.23
2012,6250,Mayo,NC,1,Electric Utility,22,N,M,735.8,0.55
2012,6251,South Texas Project,TX,2,NAICS-22 Non-Cogen,22,N,M,1354.3,1.56
2012,6253,Germantown,WI,1,Electric Utility,22,N,M,335.7,0.01
2012,6254,Ottumwa,IA,1,Electric Utility,22,N,M,725.9,0.46
2012,6257,Scherer,GA,1,Electric Utility,22,N,M,3564,0.64
2012,6258,Wilson,GA,1,Electric Utility,22,N,M,321.2,0.00
2012,6264,Mountaineer,WV,1,Electric Utility,22,N,M,1300,0.73
2012,6280,Ozark Beach,MO,1,Electric Utility,22,N,A,16,0.41
2012,6281,Kodiak,AK,1,Electric Utility,22,N,A,22.3,0.03
2012,6282,Port Lions,AK,1,Electric Utility,22,N,A,1,0.00
2012,6283,Seldovia,AK,1,Electric Utility,22,N,A,2.4,0.01
2012,6285,North Pole,AK,1,Electric Utility,22,N,M,181,0.37
2012,6286,Fairbanks,AK,1,Electric Utility,22,N,A,42.2,0.03
2012,6288,Healy,AK,1,Electric Utility,22,N,M,30.8,0.80
2012,6291,Cooper Lake,AK,1,Electric Utility,22,N,A,19.4,0.46
2012,6292,Bernice Lake,AK,1,Electric Utility,22,N,A,76.7,0.12
2012,6293,International,AK,1,Electric Utility,22,N,A,46.3,0.14
2012,6299,Unalakleet,AK,1,Electric Utility,22,N,A,2,0.20
2012,6301,Naknek,AK,1,Electric Utility,22,N,A,9.9,0.22
2012,6302,Purple Lake,AK,1,Electric Utility,22,N,A,3.9,0.47
2012,6304,Kotzebue,AK,1,Electric Utility,22,N,A,15.4,0.17
2012,6305,Glennallen,AK,1,Electric Utility,22,N,A,10.7,0.13
2012,6306,Valdez,AK,1,Electric Utility,22,N,A,9.7,0.05
2012,6314,Emmonak,AK,1,Electric Utility,22,N,A,2.4,0.16
2012,6319,Hooper Bay,AK,1,Electric Utility,22,N,A,1.6,0.24
2012,6323,Kiana,AK,1,Electric Utility,22,N,A,1.1,0.16
2012,6329,Mountain Village,AK,1,Electric Utility,22,N,A,1.7,0.19
2012,6330,Noorvik,AK,1,Electric Utility,22,N,A,1,0.23
2012,6338,St Marys,AK,1,Electric Utility,22,N,A,6.5,0.06
2012,6341,Selawik,AK,1,Electric Utility,22,N,A,1.6,0.23
2012,6345,Shishmaref,AK,1,Electric Utility,22,N,A,1.4,0.13
2012,6348,Togiak,AK,1,Electric Utility,22,N,A,1.3,0.27
2012,6356,Sixth Street,MI,1,Electric Utility,22,N,A,24,0.00
2012,6358,Hutchinson Plant #2,MN,1,Electric Utility,22,N,A,90.5,0.02
2012,6359,Felt,ID,1,Electric Utility,22,N,A,6.9,0.47
2012,6369,Detour,MI,1,Electric Utility,22,N,A,6,0.01
2012,6373,Rokeby,NE,1,Electric Utility,22,N,M,266.1,0.01
2012,6377,Ocracoke,NC,1,Electric Utility,22,N,A,3,0.00
2012,6378,Dwight,MA,2,NAICS-22 Non-Cogen,22,N,A,1.2,0.35
2012,6379,Indian Orchard,MA,2,NAICS-22 Non-Cogen,22,N,A,3.7,0.20
2012,6388,Turners Falls,MA,2,NAICS-22 Non-Cogen,22,N,A,5.7,0.36
2012,6390,Tangier,VA,1,Electric Utility,22,N,A,2.4,0.01
2012,6391,Smith Island,MD,1,Electric Utility,22,N,A,1.7,0.01
2012,6393,Strawberry Creek,WY,1,Electric Utility,22,N,A,1.5,0.78
2012,6394,Swift Creek,WY,1,Electric Utility,22,N,A,1.7,0.47
2012,6395,Anderson Ranch,ID,1,Electric Utility,22,N,A,40,0.53
2012,6396,Black Canyon,ID,1,Electric Utility,22,N,A,10.2,0.69
2012,6397,Boise R Diversion,ID,1,Electric Utility,22,N,A,3.3,0.38
2012,6398,Minidoka,ID,1,Electric Utility,22,N,A,27.7,0.56
2012,6400,Canyon Ferry,MT,1,Electric Utility,22,N,M,49.8,0.74
2012,6402,Elephant Butte,NM,1,Electric Utility,22,N,A,27.9,0.12
2012,6403,Green Springs,OR,1,Electric Utility,22,N,A,17.2,0.44
2012,6404,Deer Creek,UT,1,Electric Utility,22,N,A,4.8,0.67
2012,6405,Flaming Gorge,UT,1,Electric Utility,22,N,A,151.8,0.35
2012,6406,Chandler,WA,1,Electric Utility,22,N,A,12,0.62
2012,6407,Roza,WA,1,Electric Utility,22,N,A,12.9,0.68
2012,6408,Heart Mountain,WY,1,Electric Utility,22,N,M,5,0.32
2012,6409,Alcova,WY,1,Electric Utility,22,N,M,41.4,0.36
2012,6410,Falcon Dam & Power,TX,1,Electric Utility,22,N,A,31.5,0.27
2012,6413,Sam Rayburn,TX,1,Electric Utility,22,N,A,52,0.08
2012,6414,Whitney,TX,1,Electric Utility,22,N,A,30,0.08
2012,6415,Broken Bow,OK,1,Electric Utility,22,N,M,100,0.12
2012,6416,Denison,TX,1,Electric Utility,22,N,A,70,0.12
2012,6417,Center Hill,TN,1,Electric Utility,22,N,M,135,0.21
2012,6418,Cheatham,TN,1,Electric Utility,22,N,A,36,0.47
2012,6419,Eufaula Dam,OK,1,Electric Utility,22,N,M,90,0.13
2012,6421,Lemolo 2,OR,1,Electric Utility,22,N,A,33,0.72
2012,6422,Madison,MT,2,NAICS-22 Non-Cogen,22,N,A,8.8,0.86
2012,6424,Chelan,WA,1,Electric Utility,22,N,A,59.2,0.77
2012,6430,Cedar Falls,WA,1,Electric Utility,22,N,A,30,0.46
2012,6431,Gorge,WA,1,Electric Utility,22,N,M,207.3,0.59
2012,6432,Diablo,WA,1,Electric Utility,22,N,A,182.4,0.59
2012,6433,Boundary,WA,1,Electric Utility,22,N,M,1039.8,0.42
2012,6438,Queens Creek,NC,1,Electric Utility,22,N,A,1.4,0.21
2012,6440,Wilson Dam,AL,1,Electric Utility,22,N,M,666.7,0.37
2012,6449,Azusa,CA,1,Electric Utility,22,N,A,3,0.17
2012,6450,Proctor,VT,1,Electric Utility,22,N,A,6.9,0.18
2012,6451,Beldens,VT,1,Electric Utility,22,N,A,5.7,0.34
2012,6456,Carver Falls,NY,1,Electric Utility,22,N,A,1.9,0.48
2012,6459,Big Fork,MT,1,Electric Utility,22,N,A,4.1,0.93
2012,6462,River Bend,LA,1,Electric Utility,22,N,M,1035.9,0.86
2012,6463,Ames GT,IA,1,Electric Utility,22,N,M,78.7,0.00
2012,6469,Antelope Valley,ND,1,Electric Utility,22,N,M,869.8,0.84
2012,6474,Port Allen,HI,1,Electric Utility,22,N,M,99.5,0.22
2012,6475,Gorge 18,VT,1,Electric Utility,22,N,A,3,0.00
2012,6478,Shipman,HI,1,Electric Utility,22,N,A,15,0.00
2012,6479,San Francisquito 1,CA,1,Electric Utility,22,N,A,69.3,0.19
2012,6480,San Francisquito 2,CA,1,Electric Utility,22,N,A,28,0.12
2012,6481,Intermountain Power Project,UT,1,Electric Utility,22,N,M,1640,0.68
2012,6482,Cline Falls,OR,1,Electric Utility,22,N,A,1,0.00
2012,6483,Mcindoes,NH,2,NAICS-22 Non-Cogen,22,N,A,10.4,0.46
2012,6484,Bend,OR,1,Electric Utility,22,N,A,1.1,0.35
2012,6486,Mill C,NY,1,Electric Utility,22,N,A,6,0.46
2012,6504,Maalaea,HI,1,Electric Utility,22,N,M,229.8,0.39
2012,6505,Oak Grove,OR,1,Electric Utility,22,N,A,51,0.62
2012,6506,Moyie Springs,ID,1,Electric Utility,22,N,A,3.9,0.85
2012,6507,Drop 2,WA,1,Electric Utility,22,N,A,2.5,0.07
2012,6508,Drop 3,WA,1,Electric Utility,22,N,A,1.6,0.07
2012,6510,Brunswick,NV,1,Electric Utility,22,N,A,6,-0.01
2012,6513,Fleish,NV,2,NAICS-22 Non-Cogen,22,N,A,2,1.07
2012,6514,Gabbs,NV,1,Electric Utility,22,N,A,5.4,-0.01
2012,6515,Valencia,AZ,1,Electric Utility,22,N,A,104.4,0.02
2012,6516,Rocky Ford,CO,1,Electric Utility,22,N,A,10,0.01
2012,6517,Keowee,SC,1,Electric Utility,22,N,M,157.6,0.03
2012,6518,Kings Beach,CA,1,Electric Utility,22,N,A,15,0.00
2012,6519,Vergennes 9,VT,1,Electric Utility,22,N,A,6.4,0.20
2012,6520,Waterbury 22,VT,1,Electric Utility,22,N,A,5.5,0.35
2012,6521,Lahontan,NV,1,Electric Utility,22,N,A,1.8,0.36
2012,6522,Yards Creek,NJ,1,Electric Utility,22,N,M,453,-0.04
2012,6526,Rainbow Falls,NY,1,Electric Utility,22,N,A,2.6,0.00
2012,6527,E J West,NY,2,NAICS-22 Non-Cogen,22,N,A,22,0.30
2012,6529,Searsburg,VT,2,NAICS-22 Non-Cogen,22,N,A,4.1,0.41
2012,6531,Verdi,NV,1,Electric Utility,22,N,A,2.4,0.90
2012,6532,Washoe,NV,2,NAICS-22 Non-Cogen,22,N,A,2.6,0.58
2012,6537,Little Cottonwood,UT,1,Electric Utility,22,N,A,4.8,0.18
2012,6543,FirstEnergy Dam 4,WV,2,NAICS-22 Non-Cogen,22,N,A,1.9,0.45
2012,6544,FirstEnergy Dam 5,WV,2,NAICS-22 Non-Cogen,22,N,A,1,0.53
2012,6546,FirstEnergy Millville,WV,2,NAICS-22 Non-Cogen,22,N,A,2.8,0.48
