"","Name","Code","Lat","Lon","State"
"6007","Blue Wing Solar Energy Generation","57197","29.304177","-98.400339","TX"
"6008","Bent Tree Wind Farm Phase","57198","43.724596","-93.450429","MN"
"6009","Glacier Hills","57199","43.563889","-89.148056","WI"
"6010","Shelby Solar Energy Generation Facility","57200","35.2536","-81.5956","NC"
"6011","FPL Energy Montezuma Winds LLC","57201","38.163581","-121.79661","CA"
"6012","Jacksonville Solar","57202","30.320748","-81.956377","FL"
"6013","Wyandot Solar Farm","57203","40.8795","-83.317072","OH"
"6014","PSEG Hackettstown","57204","40.860629","-74.822935","NJ"
"6015","all fuels : all primemovers :","57205","35.7814","-114.9933","NV"
"6016","Soldotna","57206","60.499444","-150.997222","AK"
"6017","Thomson Reuters Data Center Bldg","57207","44.8244","-93.1139","MN"
"6018","Thomson Reuters Data Center Bldg H","57208","44.8289","-93.1167","MN"
"6019","57209","57209","57209","57209","57209"
"6020","Goshen Phase II","57211","43.467057","-111.836381","ID"
"6021","EC&R Papalote Creek II LLC","57212","27.9958","-97.2967","TX"
"6022","ENEL Salt Wells LLC","57213","39.2944","-118.5725","NV"
"6023","Waverly Community Wind Project","57214","42.7317","-92.4711","IA"
"6024","57215","57215","57215","57215","57215"
"6025","Crayola Solar Project","57216","40.760545","-75.238452","PA"
"6026","Solar Photovoltaic Project","57217","34.094279","-117.400113","CA"
"6027","57218","57218","57218","57218","57218"
"6028","Solar Photovoltaic Project","57219","34.086276","-117.230571","CA"
"6029","Solar Photovoltaic Project","57220","34.041389","-117.573055","CA"
"6030","Solar Photovoltaic Project","57221","34.086111","-117.2275","CA"
"6031","Solar Photovoltaic Project","57222","34.041944","-117.565","CA"
"6032","Solar Photovoltaic Project","57223","34.042778","-117.571666","CA"
"6033","Solar Photovoltaic Project","57224","34.075","-117.516944","CA"
"6034","57225","57225","57225","57225","57225"
"6035","Solar Photovoltaic Project","57226","34.042222","-117.561666","CA"
"6036","57227","57227","57227","57227","57227"
"6037","57228","57228","57228","57228","57228"
"6038","Solar Photovoltaic Project","57229","34.079167","-117.516666","CA"
"6039","57230","57230","57230","57230","57230"
"6040","57231","57231","57231","57231","57231"
"6041","Solar Photovoltaic Project","57232","34.083333","-117.516388","CA"
"6042","57233","57233","57233","57233","57233"
"6043","57234","57234","57234","57234","57234"
"6044","57235","57235","57235","57235","57235"
"6045","Solar Photovoltaic Project","57236","34.080833","-117.520277","CA"
"6046","Solar Photovoltaic Project","57237","34.08","-117.2114","CA"
"6047","Roth Rock Wind Farm LLC","57239","39.254444","-79.467222","MD"
"6048","Roth Rock North Wind Farm, LLC","57240","39.287222","-79.434444","MD"
"6049","Gainesville Renewable Energy Center","57241","29.7675","-82.396388","FL"
"6050","57242","57242","57242","57242","57242"
"6051","Cimarron Solar Facility","57243","36.468078","-104.635659","NM"
"6052","57245","57245","57245","57245","57245"
"6053","57246","57246","57246","57246","57246"
"6054","57247","57247","57247","57247","57247"
"6055","Welcome Wind Turbine","57248","43.6825","-94.5892","MN"
"6056","Renewable Energy Services of Ohio","57249","41.3361","-82.5856","OH"
"6057","Earthmovers LFGTE","57250","41.625","-85.9789","IN"
"6058","Lakota Wind Wind Farm","57251","43.3839","-94.1475","IA"
"6059","Iowa Lakes Superior Wind Farm","57252","43.445","-94.980278","IA"
"6060","MA Military Reservation Wind Project","57253","41.6647","-70.5942","MA"
"6061","Victor Valley CC CPV Solar","57254","34.48017","-117.257938","CA"
"6062","57255","57255","57255","57255","57255"
"6063","PA Solar Park","57256","40.860142","-75.852206","PA"
"6064","Iowa Lakes Community College Wind Farm","57257","43.385347","-94.815655","IA"
"6065","Texico Wind Ranch LP","57258","34.36","-103.0667","NM"
"6066","Lubbock Wind Ranch","57259","33.5697","-101.7653","TX"
"6067","Cedro Hill Wind LLC","57260","27.576111","-98.905278","TX"
"6068","Taloga Wind LLC","57261","35.855556","-98.968333","OK"
"6069","Laredo Ridge Wind LLC","57262","41.880278","-98.023889","NE"
"6070","Little Pringle I Wind Farm","57263","36.548889","-101.495833","TX"
"6071","Little Pringle II Wind Farm","57264","35.924858","-101.541363","TX"
"6072","Dorchester Solar Site","57265","42.300802","-71.047171","MA"
"6073","57266","57266","57266","57266","57266"
"6074","Marsh Landing Generating Station","57267","38.016944","-121.765","CA"
"6075","Chestnut Flats Wind Farm","57268","40.522846","-78.476921","PA"
"6076","Haverhill Solar Power Project","57269","42.781056","-71.092562","MA"
"6077","NEDC Solar Site","57270","42.105237","-71.702979","MA"
"6078","57272","57272","57272","57272","57272"
"6079","57273","57273","57273","57273","57273"
"6080","Grant County Wind LLC","57274","45.8033","-95.8844","MN"
"6081","57275","57275","57275","57275","57275"
"6082","57276","57276","57276","57276","57276"
"6083","Crofton Bluffs Wind LLC","57278","42.698333","-97.58","NE"
"6084","Aqua Ingrams Mill","57280","39.9647","-75.6578","PA"
"6085","OREG","57281","43.76","-94.7514","MN"
"6086","Alta Wind Energy Center I","57282","35.033725","-118.353422","CA"
"6087","Flat Water Wind Farm LLC","57283","40.0011","-95.9289","NE"
"6088","Minonk Wind Farm","57284","40.888611","-88.997222","IL"
"6089","Sandy Ridge Wind Farm","57285","40.729207","-78.28735","PA"
"6090","OU Spirit Wind Farm","57286","36.333803","-99.480144","OK"
"6091","Hardscrabble Wind Power LLC","57287","43.112222","-74.878888","NY"
"6092","57288","57288","57288","57288","57288"
"6093","Big Blue","57289","43.612222","-94.191944","MN"
"6094","Alta Wind Energy Center II","57291","35.023889","-118.295278","CA"
"6095","Alta Wind Energy Center III","57292","35.023889","-118.295278","CA"
"6096","Alta Wind Energy Center IV","57293","35.008611","-118.242222","CA"
"6097","Alta Wind Energy Center V","57294","35.008611","-118.242222","CA"
"6098","Alpine Solar","57295","34.7892","-118.5047","CA"
"6099","Carleton College","57296","44.461908","-93.156387","MN"
"6100","Cedar Hills","57298","47.455833","-122.042778","WA"
"6101","Dunlap","57299","42.043611","-106.160278","WY"
"6102","Criterion Wind Project","57300","39.4047","-79.29","MD"
"6103","Dutch Wind Energy","57301","33.8942","-116.5603","CA"
"6104","Garnet Wind Energy Center","57302","33.9053","-116.5825","CA"
"6105","Loraine Windpark Project LLC","57303","32.4375","-100.7444","TX"
"6106","57304","57304","57304","57304","57304"
"6107","Adelanto Solar Project","57305","34.550833","-117.435277","CA"
"6108","Pine Tree Solar Project","57306","35.229635","-118.1957","CA"
"6109","57307","57307","57307","57307","57307"
"6110","57308","57308","57308","57308","57308"
"6111","Pacific Cruise Ship Terminals Berth","57309","33.7331","-118.27722","CA"
"6112","all fuels : all primemovers :","57310","33.794283","-118.241405","CA"
"6113","Occidental College Solar Project","57311","34.1283","-118.206903","CA"
"6114","57312","57312","57312","57312","57312"
"6115","Metro Support Services Center Solar","57313","34.0578","-118.229722","CA"
"6116","Los Angeles Harbor College","57314","33.783102","-118.28493","CA"
"6117","Twin Buttes Wind Project","56460","37.6735","-102.8622","CO"
"6118","University of Colorado","54372","40.00759","-105.269204","CO"
"6119","Copper Crossing Solar LLC","57318","33.160601","-111.484011","AZ"
"6120","Big Horn Wind II","57319","45.9192","-120.3039","WA"
"6121","Juniper Canyon I Wind Project","57320","45.9215","-120.2355","WA"
"6122","Mayberry Solar LLC","57321","36.476667","-80.601111","NC"
"6123","Mont Belvieu Cogeneration Unit","57322","29.838138","-94.900661","TX"
"6124","Sierra SunTower Solar Gen Station","57323","34.7306","-118.135","CA"
"6125","57324","57324","57324","57324","57324"
"6126","FPL Energy Illinois Wind LLC","57325","41.7678","-88.8867","IL"
"6127","Sunray Wind I","57326","35.9454","-101.9005","TX"
"6128","Top of the World Windpower Project","57327","42.9258","-105.7872","WY"
"6129","Kent County Wastewater Treatment Solar","57330","38.993056","-75.4375","DE"
"6130","57331","57331","57331","57331","57331"
"6131","Crossroads Wind Farm","57332","36.035","-98.722222","OK"
"6132","Leaning Juniper Wind Power II","57333","45.651","-120.2598","OR"
"6133","DE Solar","57334","35.2458","-80.9967","NC"
"6134","DE Solar","57335","36.1053","-79.9692","NC"
"6135","DE Solar","57336","35.3261","-80.9967","NC"
"6136","Dover Sun Park","57337","39.183611","-75.504444","DE"
"6137","Roadrunner Solar","57338","31.792778","-106.673333","NM"
"6138","57340","57340","57340","57340","57340"
"6139","Silver Lake Solar Farm","57341","40.494804","-74.399511","NJ"
"6140","White Oak Energy LLC","57342","40.590833","-89.046666","IL"
"6141","Cargill","57343","42.7167","-114.6167","ID"
"6142","Cargill Dry Creek Biofactory","57344","42.4183","-114.2292","ID"
"6143","Cargill Kettle Butte Biofactory","57345","43.631944","-112.279722","ID"
"6144","Elk City LLC","57346","35.4642","-99.8983","OK"
"6145","Baldwin Wind LLC","57347","47.1133","-100.7086","ND"
"6146","CityCenter Central Plant Cogen Units","57348","36.1039","-115.1794","NV"
"6147","57349","57349","57349","57349","57349"
"6148","Portsmouth Wind Turbine","57350","41.6144","-71.2514","RI"
"6149","Uilk Wind LLC","57351","43.9811","-96.4269","MN"
"6150","Trenton Solar Farm","57352","40.2314","-74.7539","NJ"
"6151","Thermo No","57353","38.160653","-113.194462","UT"
"6152","Fox Island Wind LLC","57354","44.094167","-68.865833","ME"
"6153","Henrico","57356","37.675","-77.5744","VA"
"6154","Red Mesa Wind LLC","57357","35.2689","-107.3828","NM"
"6155","Keenan II Renewable Energy Co LLC","57358","36.276111","-99.490833","OK"
"6156","Avenal Park","57359","35.989722","-120.11","CA"
"6157","Sun City Project LLC","57360","35.983056","-120.110277","CA"
"6158","Sand Drag LLC","57361","35.982778","-120.110277","CA"
"6159","Morgantown Solar Park","57362","40.152069","-75.865916","PA"
"6160","all fuels : all primemovers :","57363","36.4972","-77.6058","NC"
"6161","Siphon Drop Power Plant","57364","32.7792","-114.6344","CA"
"6162","MP Durham LLC","57365","36.0311","-78.86","NC"
"6163","MP Wayne LLC","57366","35.2889","-78.0703","NC"
"6164","Pocono Solar Project","57367","41.061022","-75.514924","PA"
"6165","Questa Solar Facility","57369","36.716944","-105.60944","NM"
"6166","57370","57370","57370","57370","57370"
"6167","57371","57371","57371","57371","57371"
"6168","Bellevue Solar Project","57372","45.112222","-123.234722","OR"
"6169","Agua Caliente Solar Project","57373","32.9774","-113.4945","AZ"
"6170","Lakefield Wind Project LLC","57374","43.675","-95.156666","MN"
"6171","Adams Wind Generations LLC","57375","44.916944","-94.735555","MN"
"6172","Jersey Valley Geothermal Power Plant","57376","40.1808","-117.4739","NV"
"6173","Upper Molina","521","39.143808","-108.004777","CO"
"6174","AV Solar Ranch One","57378","34.780278","-118.42444","CA"
"6175","Dry Lake Wind II LLC","57379","34.6062","-110.1734","AZ"
"6176","New England Wind LLC","57380","42.7297","-73.0236","MA"
"6177","Linden Solar Farm","57381","40.62","-74.2144","NJ"
"6178","Yardville Solar Farm","57382","40.168811","-74.656719","NJ"
"6179","WEA Texas Bayonne","57383","40.6772","-74.0919","NJ"
"6180","Matrix Buildings A&B (Perth Amboy) Solar","57384","40.534166","-74.275277","NJ"
"6181","Community Wind North LLC","57385","44.245556","-96.406389","MN"
"6182","Ridgewind","57386","44.018889","-96.065277","MN"
"6183","Ashtabula Wind III LLC","57387","47.1242","-97.8956","ND"
"6184","57388","57388","57388","57388","57388"
"6185","GSK York RDC Solar Facility","57390","40.043856","-76.735474","PA"
"6186","57391","57391","57391","57391","57391"
"6187","UASTP I","57392","32.096973","-110.8106","AZ"
"6188","Big Sky Dairy Digester","57393","42.8656","-114.7914","ID"
"6189","Genesis Solar Energy Project","57394","33.665","-114.998055","CA"
"6190","Danielson Wind Farms LLC","57396","45.071667","-94.752222","MN"
"6191","Dow Jones South Brunswick Solar","57397","40.369772","-74.58685","NJ"
"6192","57398","57398","57398","57398","57398"
"6193","57399","57399","57399","57399","57399"
"6194","57400","57400","57400","57400","57400"
"6195","57401","57401","57401","57401","57401"
"6196","Taylorsville Solar LLC","57402","35.909074","-81.152498","NC"
"6197","Northwest Regional","57403","33.681944","-112.476666","AZ"
"6198","Oneida Herkimer","57404","43.462222","-75.418333","NY"
"6199","Eagle Valley (MI)","57405","42.7225","-83.263055","MI"
"6200","Prairie View IL","57406","41.343056","-88.101389","IL"
"6201","Prairie Bluff","57408","33.954444","-88.9925","MS"
"6202","West Camden","57409","36.031111","-88.102777","TN"
"6203","Geneva","57410","41.795","-80.91","OH"
"6204","Mahoning","57411","40.914444","-80.586111","OH"
"6205","Knouse Solar Project","57412","40.0264","-77.2344","PA"
"6206","Notus Wind","57414","41.6083","-70.6089","MA"
"6207","Sherbino II","57415","30.772575","-102.505808","TX"
"6208","57416","57416","57416","57416","57416"
"6209","Elk Wind Farm","57417","42.583889","-91.370833","IA"
"6210","RPI Fuel Cell LLC","57419","34.028611","-117.601388","CA"
"6211","UTS","57420","37.433056","-121.941944","CA"
"6212","Gratiot Wind Park","57421","43.433889","-84.4975","MI"
"6213","Yolo County Solar Project","57422","38.659722","-121.7294","CA"
"6214","Buffalo Ridge II LLC","57424","44.5281","-96.6267","SD"
"6215","Double A Digester","57425","42.717222","-114.616666","ID"
"6216","Ryegrass Windfarm","57427","43.037147","-115.439731","ID"
"6217","Hammett Hill Windfarm","57428","43.006133","-115.463289","ID"
"6218","Mainline Windfarm","57429","43.04835","-115.412886","ID"
"6219","Desert Meadow Windfarm","57430","43.056622","-115.452025","ID"
"6220","Cold Springs Windfarm","57431","43.028056","-115.400469","ID"
"6221","Oak Glen Wind Farm","57432","43.920556","-93.140555","MN"
"6222","Bellefontaine Gas Producers LLC","57433","40.5797","-83.7169","OH"
"6223","Valley View Transmission LLC","57434","43.902753","-96.021744","MN"
"6224","Solar Star North Carolina II LLC","57435","36.506111","-77.064167","NC"
"6225","Davidson Gas Producers LLC","57436","35.841299","-80.1739","NC"
"6226","Juniper Ridge Hydroelectric Project","57437","44.142698","-121.269747","OR"
"6227","all fuels : all primemovers :","57438","29.7","-82.333333","FL"
"6228","California Valley Solar Ranch","57439","35.323739","-119.91663","CA"
"6229","Solar Photovoltaic Project","57441","36.028056","-119.074722","CA"
"6230","Silver State Solar Power North","57442","35.793056","-115.35028","NV"
"6231","Pine Tree Acres WM LFGTE","57443","42.765","-82.745555","MI"
"6232","Two Ponds Windfarm","57444","43.033781","-115.482592","ID"
"6233","McGinness Hills","57446","39.5911","-116.9119","NV"
"6234","Laurel Mountain","57447","39.0072","-79.8866","WV"
"6235","Pilesgrove","57448","39.613028","-75.309477","NJ"
"6236","Blue Creek Wind Project","57449","40.931515","-84.561824","OH"
"6237","Tuscarora Geothermal Power Plant","57451","41.4828","-116.1511","NV"
"6238","57452","57452","57452","57452","57452"
"6239","57453","57453","57453","57453","57453"
"6240","57454","57454","57454","57454","57454"
"6241","NRG Solar Borrego I","57455","33.298889","-116.35083","CA"
"6242","San Emidio","57456","40.380556","-119.399722","NV"
"6243","Seneca Sustainable Energy LLC","57457","44.116306","-123.179007","OR"
"6244","all fuels : all primemovers :","57458","40.535787","-74.391268","NJ"
"6245","Mountain View IV","57459","33.8816","-116.5527","CA"
"6246","Caltech Central","57460","34.1358","-118.1267","CA"
"6247","Martins Creek Solar NC, LLC","57461","35.020415","-84.015676","NC"
"6248","Napoleon Solar I","57462","41.388431","-84.095841","OH"
"6249","Bishop Hill Energy LLC","57463","41.215278","-90.120833","IL"
"6250","Romark PA Solar","57465","40.936111","-76.038888","PA"
"6251","Blue Ridge Landfill","57466","39.961944","-77.561111","PA"
"6252","Westervelt Moundville Cogen","57467","32.960714","-87.655419","AL"
"6253","Crystal Lake","57468","43.3192","-93.8836","IA"
"6254","Garden Wind LLC","57469","42.9692","-93.2697","IA"
"6255","Marlboro Mill","57470","34.605","-79.785","SC"
"6256","Murray Hill Solar","57471","40.684444","-74.404444","NJ"
"6257","57472","57472","57472","57472","57472"
"6258","Dartmouth Solar","57473","41.715804","-70.974448","MA"
"6259","Ralls Wind Farm","57474","33.661111","-101.39","TX"
"6260","John L. Featherstone Plant","57475","33.204635","-115.573303","CA"
"6261","TSGT Mobile Generator","57476","36.8108","-106.9344","NM"
